name,date,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,windspeed,winddir,sealevelpressure,solarradiation
Ahmedabad,23-10-2017,34,19.7,27.7,34.5,19.7,28.4,18.2,57.9,0,10.4,306.4,1010.2,242.7
Ahmedabad,24-10-2017,35,23,28.7,38.2,23,30,19,57.4,0,9.4,321.6,1012.2,242.5
Ahmedabad,25-10-2017,37,20.3,28.1,35.1,20.3,27.8,16.3,54.3,0,9.4,353.6,1013.6,241
Ahmedabad,26-10-2017,36,20,27.6,34.3,20,27,12.7,44.7,0,7.6,38.7,1013.1,245
Ahmedabad,27-10-2017,35,19.6,26.7,33.3,19.6,26.2,13.7,48.3,0,7.6,355.1,1012.5,235.3
Ahmedabad,28-10-2017,35,20,26.9,33.7,20,26.5,14.1,49.1,0,9.4,325.2,1012.9,230.4
Ahmedabad,29-10-2017,35,20,27,36.6,20,27,15.7,53.7,0,7.6,356.8,1013.7,224.6
Ahmedabad,30-10-2017,36,21,27.9,33.7,21,27.2,12.5,43.2,0,13,23.9,1014.1,225.5
Ahmedabad,31-10-2017,36,18.3,27.2,34.4,18.3,26.6,12.9,45.2,0,9.4,0.1,1012.5,225.5
Ahmedabad,01-11-2017,36,21,27.2,33.9,21,26.6,12.6,44.4,0,9.4,60.8,1013.5,221.9
Ahmedabad,02-11-2017,35,19.7,26.7,33.3,19.7,26.1,13.1,47.5,0,7.6,7.2,1013.2,219.2
Ahmedabad,03-11-2017,34.7,20.3,26.7,33.1,20.3,26.3,13.4,47.1,0,11.2,6.9,1012.3,222.6
Ahmedabad,04-11-2017,35,19.8,26.7,33.5,19.8,26.1,12.2,44,0,13,20.8,1012.8,207.1
Ahmedabad,05-11-2017,33,16.9,25.7,32,16.9,25.5,13.6,49.1,0,14.8,33.2,1013.3,205.9
Ahmedabad,06-11-2017,33,17.2,25.8,32.4,17.2,25.5,14.4,52.5,0,11.2,34.2,1013.4,221.9
Ahmedabad,07-11-2017,33.8,17.6,26.3,33.8,17.6,26.2,15.4,54.1,0,10.4,56.2,1013.1,215.4
Ahmedabad,08-11-2017,34,17.8,26.2,33.7,17.8,26.1,15.2,54.4,0,9.4,41.4,1012.8,210.5
Ahmedabad,09-11-2017,33,20,26.5,32.5,20,26.3,15.2,52.6,0,9.4,341,1012.2,202
Ahmedabad,10-11-2017,33,19,26,31.7,19,25.7,14.4,52.3,0,11.2,28.6,1012.4,194.7
Ahmedabad,11-11-2017,33,18,25.1,31.3,18,24.6,13.1,51.9,0,11.2,21.3,1013.4,198.8
Ahmedabad,12-11-2017,32,16.8,24.2,30.4,16.8,23.7,11.9,50,0,10.1,35.6,1011.8,196.9
Ahmedabad,13-11-2017,32,17,24,30,17,23.5,11.4,50.5,0,7.6,26.5,1009.7,193.8
Ahmedabad,14-11-2017,31,17,23.2,30,17,23,13.2,56.7,0,7.6,348.7,1009.3,186.3
Ahmedabad,15-11-2017,31,19,24.4,29.4,19,24,12,51.1,0,9.4,300.7,1010.9,188.7
Ahmedabad,16-11-2017,31,15.1,23.5,29.5,15.1,23.2,11.8,50.4,0,11.5,345.5,1011.4,203.4
Ahmedabad,17-11-2017,31,16.9,24.1,30.7,16.9,24,13.8,54.3,0,14.8,335.5,1011.9,192
Ahmedabad,18-11-2017,32,15.1,23.6,30.7,15.1,23.6,15.1,61.7,0,10.8,330,1012.5,191.4
Ahmedabad,19-11-2017,30,19,23.8,32.2,19,23.9,14.8,58.5,0,18.4,4.7,1013.9,193.1
Ahmedabad,20-11-2017,30,16.4,23.3,30,16.4,23.3,14.6,59.9,0,16.6,20.5,1014.6,179.2
Ahmedabad,21-11-2017,30,19,24,29.2,19,23.8,12.9,51.3,0,14.8,4.4,1013.6,176.5
Ahmedabad,22-11-2017,30,17.6,23.4,29.6,17.6,23.2,12.9,54.2,0,13,2.9,1012.9,189.2
Ahmedabad,23-11-2017,30,17,22.7,28.8,17,22.5,11.8,52.9,0,14.8,10.3,1012.6,199.5
Ahmedabad,24-11-2017,30,15.3,22.2,29.1,15.3,22,11.6,54,0,11.2,16,1014.1,194.9
Ahmedabad,25-11-2017,31,14,22,29.1,14,21.6,10,52.3,0,11.2,359.2,1015,203.5
Ahmedabad,26-11-2017,31,14.3,22.4,29.8,14.3,22.1,11.2,52.8,0,10.8,21.4,1015.9,201.4
Ahmedabad,27-11-2017,33,16,23.2,30.9,16,22.8,10.8,50,0,9.4,12.3,1013.8,204
Ahmedabad,28-11-2017,32,14,22.4,30,14,22,10.6,52.1,0,9.7,17.8,1012.3,199.5
Ahmedabad,29-11-2017,31,15,23,29.5,15,22.6,10.8,50.3,0,9.4,339.1,1014,190.7
Ahmedabad,30-11-2017,31.6,15,23.3,30.6,15,22.9,11.7,50.7,0,11.2,25.4,1013.4,190.9
Ahmedabad,01-12-2017,31,18,23.4,29.5,18,23,10.8,48,0,13,20.1,1012.8,189.2
Ahmedabad,02-12-2017,30,15.6,23.2,28.9,15.6,23,9.7,43.6,0,14.8,16.3,1013.7,164.5
Ahmedabad,03-12-2017,28,19.9,23.3,27.3,19.9,23.2,10,43.3,0,13,5.5,1013.7,71.3
Ahmedabad,04-12-2017,26.2,18.4,22.7,26.2,18.4,22.7,11.4,49.5,0.1,14,18.7,1012.2,55.3
Ahmedabad,05-12-2017,22,17.3,19.1,22,17.3,19.1,16.2,84.5,10,16.7,9.4,1012.7,41.9
Ahmedabad,06-12-2017,20,18,18.6,20,18,18.6,15,79.7,0,18.8,6,1012.6,77.2
Ahmedabad,07-12-2017,25,17.7,21.3,25,17.7,21.3,15.7,71.4,0,14.8,4.8,1013.3,172.2
Ahmedabad,08-12-2017,28,18,22.9,28.6,18,23,15.8,65.3,0,16.6,23.6,1013.4,144.1
Ahmedabad,09-12-2017,31.9,20.5,25.1,31.8,20.5,25.3,16.8,61.4,0,14.8,54.3,1012.6,149.9
Ahmedabad,10-12-2017,31,19.7,26,30.7,19.7,26,15.8,54.9,0,12.2,112.9,1012.6,164.8
Ahmedabad,11-12-2017,27.8,20,23.1,27.9,20,23.1,15.9,65.8,0,11.7,287.2,1013.3,145.3
Ahmedabad,12-12-2017,29,16,21.1,27.8,16,21.1,12.3,59.9,0,9.6,320.2,1014.9,190.8
Ahmedabad,13-12-2017,27,13,19.8,26.6,13,19.8,9,53,0,13,16.9,1015.7,198.3
Ahmedabad,14-12-2017,27,11.7,20.4,27.2,11.7,20.4,11.8,58.7,0,11.9,14.9,1016.1,194.8
Ahmedabad,15-12-2017,27,15,20.9,27.3,15,20.9,13.2,62.3,0,13,22.6,1016.6,181
Ahmedabad,16-12-2017,27,17,21.4,26.6,17,21.4,10.6,52.5,0,24.1,58.5,1018.2,167.1
Ahmedabad,17-12-2017,29.3,19,22.8,28.5,19,22.7,10,44.8,0,20.5,68.8,1019.3,165.1
Ahmedabad,18-12-2017,29.2,18,22.5,27.8,18,22.3,8.2,41.3,0,16.2,60.5,1019.8,175.8
Ahmedabad,19-12-2017,27,17.8,21.6,26.5,17.8,21.6,7.5,41.2,0,13,58.9,1018.9,96
Ahmedabad,20-12-2017,27,18.7,22.3,26.5,18.7,22.2,7.3,38.8,0,14.8,50.8,1018.7,77.8
Ahmedabad,21-12-2017,28,16,21.2,26.9,16,21,7.9,44,0,18.4,45.4,1019.1,101.1
Ahmedabad,22-12-2017,27,14.4,21.2,26.5,14.4,21.2,9.6,48.4,0,14.8,43.9,1017.8,132.9
Ahmedabad,23-12-2017,28.1,17.4,21.8,27.1,17.4,21.6,10.3,50.4,0,13,46.7,1015.1,175.6
Ahmedabad,24-12-2017,29,13,20.5,27.6,13,20.3,9.7,53.9,0,9.4,26.7,1014.1,192.6
Ahmedabad,25-12-2017,30.3,14,20.7,28.4,14,20.5,8.6,49.7,0,16.2,44.4,1016.2,203.5
Ahmedabad,26-12-2017,29,15,20.9,27.5,15,20.6,6.7,42.8,0,13,49.9,1016.5,204.4
Ahmedabad,27-12-2017,29,14,20.3,27.6,14,20.1,7.7,46.6,0,13,38.9,1015.4,203.9
Ahmedabad,28-12-2017,30.4,13.5,20.4,28.4,13.5,20.2,9.6,53.5,0,9.4,33.8,1014.7,196.6
Ahmedabad,29-12-2017,29,15,21,28,15,20.8,10.7,54.5,0,11.2,40.8,1014.6,189.4
Ahmedabad,30-12-2017,29,12.7,20.6,28,12.7,20.5,10.1,52.8,0,14.4,22,1014.6,185.5
Ahmedabad,31-12-2017,28,13.1,20.6,27.3,13.1,20.5,10.2,53,0,16.6,26.8,1013.4,175.1
Ahmedabad,01-01-2018,27.6,14,20.3,27.2,14,20.2,9.2,50.1,0,11.2,18.2,1011.8,181.4
Ahmedabad,02-01-2018,26,14,19.6,26,14,19.6,6.8,45.5,0,17.2,41.8,1012.4,182.4
Ahmedabad,03-01-2018,26,15,19.5,26,15,19.5,5.2,40.1,0,13,50.9,1013.3,185.6
Ahmedabad,04-01-2018,28,13,19.8,27,13,19.6,7.9,48.5,0,9.4,8.9,1013.6,184.9
Ahmedabad,05-01-2018,27,11.3,18.9,26.5,11.3,18.9,9.1,55.8,0,11.2,27.2,1012.8,201.2
Ahmedabad,06-01-2018,27,13,19.3,26.6,13,19.3,10.2,59,0,7.6,7.8,1012.7,199.3
Ahmedabad,07-01-2018,26.2,13,19.2,26.2,13,19.2,7.9,51.6,0,10.4,29.6,1013.6,198.8
Ahmedabad,08-01-2018,27,12,19.1,26.4,12,19,7.9,50.7,0,16.6,42.5,1014.4,190.5
Ahmedabad,09-01-2018,28.3,16.7,21.2,27,16.7,21.1,8.3,45.1,0,16.6,58,1016,174.1
Ahmedabad,10-01-2018,29,17.1,22.3,27.8,17.1,22,9,44.2,0,16.9,67.8,1017,172.2
Ahmedabad,11-01-2018,28,14.3,21.4,27.1,14.3,21.2,9.3,48.3,0,16.3,55.3,1016.5,175.3
Ahmedabad,12-01-2018,29,16,22.5,28,16,22.4,10.3,47.4,0,14.8,46,1014.9,155.5
Ahmedabad,13-01-2018,30.1,20,24.1,28.6,20,23.9,10.6,43.4,0,13,53.6,1013.7,129.8
Ahmedabad,14-01-2018,32.2,19,25.1,31.3,19,24.9,13.5,50.1,0,9.7,41,1013.9,167.2
Ahmedabad,15-01-2018,31,18,23.5,30.1,18,23.4,13.5,55.2,0,13.7,55.8,1014.5,196.3
Ahmedabad,16-01-2018,31,16,23.8,29.7,16,23.5,11.8,49.9,0,7.6,44.6,1012.8,204.5
Ahmedabad,17-01-2018,29,18.3,23.1,28,18.3,22.9,12.6,54.1,0,13,340.9,1012.6,205.3
Ahmedabad,18-01-2018,32,14,22.3,30.1,14,22,11.2,54.1,0,14.8,352.3,1014.1,211.6
Ahmedabad,19-01-2018,29,13,20.6,27.6,13,20.4,10.3,55.8,0,9.4,356.8,1014.8,218
Ahmedabad,20-01-2018,30,14,21.7,28.7,14,21.4,10.5,52.2,0,13,58.9,1013.9,211.8
Ahmedabad,21-01-2018,30.1,15,22.4,28.9,15,22.1,11.4,52.8,0,9,36.3,1012.2,209.4
Ahmedabad,22-01-2018,30.4,17,22.5,28.7,17,22.3,9.9,46.9,0,12.9,353.3,1010.7,202.2
Ahmedabad,23-01-2018,27,17,21,26.5,17,21,10.7,53.9,0,14.8,307.6,1011.3,212.8
Ahmedabad,24-01-2018,28.5,13,19.7,26.9,13,19.6,7.8,51.2,0,11.2,52.2,1013.3,217.5
Ahmedabad,25-01-2018,27,10.4,19.1,26.2,10.4,18.9,6.1,47.8,0,12.2,59.8,1012.8,224.6
Ahmedabad,26-01-2018,28.8,11.6,19.6,27.5,11.6,19.3,6.8,48.5,0,9.4,64.3,1012.5,224
Ahmedabad,27-01-2018,30,12,20.3,28.3,12,20,7.7,48.3,0,7.6,75.3,1011.6,224.4
Ahmedabad,28-01-2018,29,13,21,27.6,13,20.7,8,48.7,0,11.2,2.6,1012.6,218.9
Ahmedabad,29-01-2018,30,13,20.7,28.3,13,20.4,8.6,51.4,0,9.4,3.6,1014.6,215.1
Ahmedabad,30-01-2018,32,15,22.1,30.3,15,21.7,10.5,52.1,0,7.6,26.2,1015.5,222.8
Ahmedabad,31-01-2018,34,14,22.9,32.5,14,22.3,10.4,51,0,11.2,73.3,1014.6,225.3
Ahmedabad,01-02-2018,33,16,24.1,31.2,16,23.6,11.1,47.8,0,11.2,38.1,1014.2,222.1
Ahmedabad,02-02-2018,31,17.4,23.6,29.4,17.4,23.3,10.8,46.9,0,13,339.3,1012.9,213.1
Ahmedabad,03-02-2018,31,15,22.4,29.4,15,22,9.1,45.9,0,13,13.2,1013.4,217.3
Ahmedabad,04-02-2018,30,15,22.6,28.8,15,22.3,10.1,47.9,0,13,66.5,1013.3,224
Ahmedabad,05-02-2018,28,18,22.6,27.6,18,22.6,12.4,53.7,0,13,36.4,1014.5,194.6
Ahmedabad,06-02-2018,27,20,23,26.8,20,23,13.2,54.6,0,14.8,28.8,1015.5,143
Ahmedabad,07-02-2018,32,19,24.3,30.5,19,23.9,12.6,51.1,0,11.2,356,1013.3,213.9
Ahmedabad,08-02-2018,30,17,22.6,28.1,17,22.1,6.9,40.1,0,7.6,349.1,1012.3,233.4
Ahmedabad,09-02-2018,30,13,21,28.1,13,20.6,6.4,45.7,0,7.7,338.5,1012.5,240.3
Ahmedabad,10-02-2018,30.2,14,22.6,28.6,14,22.1,7.4,41.5,0,14.5,193.9,1012.3,149.4
Ahmedabad,11-02-2018,28,17,22.7,27.5,17,22.7,13.7,59.3,0,13,267.3,1012.8,231.1
Ahmedabad,12-02-2018,29,17,22.6,27.7,17,22.4,10.3,48.3,0,9.4,308.2,1015.7,223.3
Ahmedabad,13-02-2018,30,15,22.7,28.6,15,22.3,8.4,42.6,0,22.3,33.8,1018.9,236.8
Ahmedabad,14-02-2018,30,18,23.3,28.5,18,23.1,8.5,39.8,0,16.6,70.8,1020.7,234.8
Ahmedabad,15-02-2018,32,17,23.1,30,17,22.7,8.5,41.7,0,16.6,58.2,1019.3,248.9
Ahmedabad,16-02-2018,33,15,23.7,31.1,15,23.2,9.3,42.7,0,9.4,30.5,1017.4,250.6
Ahmedabad,17-02-2018,34,15,24.5,32,15,23.9,9.7,42.1,0,9.4,350.4,1013.4,250.6
Ahmedabad,18-02-2018,34,15,25.1,32.3,15,24.5,10.5,43.1,0,7.6,351.3,1011.2,239.3
Ahmedabad,19-02-2018,35,18,25.6,33.5,18,25.1,12.4,47.8,0,7.6,37.2,1011.5,233
Ahmedabad,20-02-2018,35.2,18,26.7,33.3,18,26,11.2,41.6,0,7.6,72.5,1011.4,245
Ahmedabad,21-02-2018,36.1,19.1,26.8,34.3,19.1,26.1,11.7,43,0,9.4,20.8,1010.2,246.7
Ahmedabad,22-02-2018,36.1,17.4,26.7,34.6,17.4,26,11.6,43.1,0,11.2,337.8,1009.4,243.3
Ahmedabad,23-02-2018,36,18,26.8,34.5,18,26.2,12.9,46.3,0,14.8,270.7,1009.5,232.4
Ahmedabad,24-02-2018,36,19,26.5,34.1,19,26,11.6,41.9,0,9.4,333.4,1011.5,241.3
Ahmedabad,25-02-2018,36,18,27.1,34.5,18,26.5,11.9,42.3,0,13,31.1,1012.9,247.2
Ahmedabad,26-02-2018,37,20,27.4,35.3,20,26.8,11.3,39.7,0,18.4,56.8,1012.4,252.3
Ahmedabad,27-02-2018,37,21,28.3,35.6,21,27.7,11.9,38.9,0,13,47,1011.7,247.3
Ahmedabad,28-02-2018,39,20,29.3,37.4,20,28.7,11.6,35.7,0,9.4,17.4,1011,225.2
Ahmedabad,01-03-2018,37,21,29.2,35.6,21,28.4,11.5,35.8,0,9.4,345.2,1010.5,235.3
Ahmedabad,02-03-2018,38,21,28.6,35.7,21,27.7,9.6,33.2,0,13,340.3,1010.4,250.6
Ahmedabad,03-03-2018,36,22,28.5,33.9,22,27.6,8,29.4,0,14.8,324.6,1009.7,256.6
Ahmedabad,04-03-2018,36,22,27.7,34.1,22,27,11.5,38.8,0,13,314,1009.4,253
Ahmedabad,05-03-2018,37,20,27.6,35.1,20,26.9,11.8,41.3,0,9.4,332.9,1011.4,266.2
Ahmedabad,06-03-2018,36,20,27.8,34.1,20,27.1,9.6,34.1,0,14.8,51.8,1011.9,276.3
Ahmedabad,07-03-2018,36,21,28.4,33.8,21,27.4,7.4,27.7,0,15.2,52.5,1010.7,255.3
Ahmedabad,08-03-2018,37,21,29.2,35.8,21,28.6,10.6,32.4,0,13.1,95.5,1010.2,257.7
Ahmedabad,09-03-2018,37,21,28.6,35.8,21,28.1,13.2,41.6,0,11.2,234.5,1011,270.7
Ahmedabad,10-03-2018,38,19,27.7,36.6,19,27.2,12.7,42.8,0,13,324.6,1011.4,273.3
Ahmedabad,11-03-2018,39,19,28.5,36.7,19,27.6,9.7,35.6,0,14.8,302.6,1011.3,288.8
Ahmedabad,12-03-2018,39,19,28.1,36.1,19,27.2,7.7,30.8,0,14.8,290.2,1011.7,294.5
Ahmedabad,13-03-2018,36,21,27.7,34.1,21,26.9,8.2,31.7,0,11.2,279.6,1011.1,278
Ahmedabad,14-03-2018,37,21,28.8,34.6,21,27.8,9.6,33,0,18.4,254.5,1009.9,277.4
Ahmedabad,15-03-2018,37,22,28.5,34.6,22,27.8,10.8,37.2,0,18.4,308.4,1010,285.5
Ahmedabad,16-03-2018,37,21,29,34.9,21,28.2,10.5,34.6,0,13,291.4,1009.4,285
Ahmedabad,17-03-2018,38,22,29.3,35.3,22,28.3,8.9,32.2,0,9.4,18,1010,286.5
Ahmedabad,18-03-2018,38,22,29.8,35.7,22,28.7,8.3,27.8,0,11.2,350.8,1010,252.4
Ahmedabad,19-03-2018,35,25,29.2,34,25,28.6,10.8,32.2,0,14.8,334,1011.7,263.5
Ahmedabad,20-03-2018,36,21,28.6,33.5,21,27.5,8,30.8,0,18.4,330.4,1011.5,289.3
Ahmedabad,21-03-2018,36,21,28,34.3,21,27.4,9.3,32.6,0,20.5,278.8,1010.3,291.9
Ahmedabad,22-03-2018,35,23,28.5,32.8,23,27.6,10.4,35.3,0,14.8,300.6,1009.8,291.9
Ahmedabad,23-03-2018,37,19.4,28.1,34.6,19.4,27.1,8.1,31,0,11.2,28.7,1010.2,291
Ahmedabad,24-03-2018,39,21,29.9,36.7,21,28.8,7.8,27.3,0,12.7,59.9,1011.8,231.5
Ahmedabad,25-03-2018,41,20,31.1,38.1,20,29.8,6.4,23.6,0,17.3,42,1013.1,275.7
Ahmedabad,26-03-2018,42.1,22.9,31.8,39.2,22.9,30.5,7,23.2,0,14.8,65.6,1012.2,280.5
Ahmedabad,27-03-2018,42,22,31.9,38.8,22,30.3,6.3,23.3,0,14.8,289.6,1009.5,290.8
Ahmedabad,28-03-2018,43,21.5,31.3,39.2,21.5,30,7.4,26,0,9.4,277.8,1008.9,300.5
Ahmedabad,29-03-2018,44,25,33.4,44,25,32.3,8.6,25.9,0,11.2,298,1008.7,298.7
Ahmedabad,30-03-2018,44,25,33.3,44,25,31.9,8.2,24.1,0,14.8,292.1,1007.3,304.7
Ahmedabad,31-03-2018,43,23.7,32.4,39.6,23.7,31.3,8.9,27.3,0,16.6,267.6,1007.1,306.5
Ahmedabad,01-04-2018,42,20.6,31.5,39.1,20.6,30.3,9.6,30,0,9.4,308.3,1007.6,305.5
Ahmedabad,02-04-2018,41,23,32,39.4,23,31.2,10.9,30.1,0,13,294.5,1008.4,291.9
Ahmedabad,03-04-2018,42,25,32.2,39.6,25,31.2,10.5,29,0,16.6,324.4,1008.3,295.9
Ahmedabad,04-04-2018,42,24,32.4,40.8,24,31.6,11.4,29.3,0,13,311,1006.8,299.5
Ahmedabad,05-04-2018,39,26.1,32.3,37.4,26.1,31.3,12,31,0,16.6,301.7,1005.5,217.7
Ahmedabad,06-04-2018,41,26,33,41.5,26,32.9,13.8,33.6,0,13,267.7,1006.1,285
Ahmedabad,07-04-2018,42,26,33.2,40.8,26,32.8,13.7,32.9,0,13,273.1,1007.7,304.6
Ahmedabad,08-04-2018,41,26,33.1,41.5,26,33.2,14.7,35.4,0,14.8,208.9,1007.7,293.6
Ahmedabad,09-04-2018,41,26,32.9,41.8,26,33.3,15.3,38.7,0,19.8,205.5,1008.6,304.3
Ahmedabad,10-04-2018,41,25.1,33.3,41.5,25.1,33.9,16.6,39.7,0,13,216,1007.3,295.6
Ahmedabad,11-04-2018,41,27,33.3,43,27.9,34.6,17.8,41.4,0,19.3,220,1007.3,301.3
Ahmedabad,12-04-2018,42,27.7,33.8,41.2,28.3,34.1,15.8,37.1,0,14.8,251.8,1006.6,295.6
Ahmedabad,13-04-2018,41,27,34,41.8,28.2,34.7,16.5,38.1,0,11.7,232.3,1006.8,296.4
Ahmedabad,14-04-2018,43,28,34.8,42.6,28.1,34.7,14.6,32,0,16.6,288.2,1006.6,303.4
Ahmedabad,15-04-2018,42,26,34.2,40.6,26,33.1,12.1,28.9,0,13,316.9,1007.3,297.8
Ahmedabad,16-04-2018,42,26.2,33.8,41.6,26.2,33.4,13.9,31.9,0,13,331.2,1008.7,296.9
Ahmedabad,17-04-2018,42,28,34.2,40.4,27.6,33,11.3,26.9,0,16.6,342.5,1009.9,295.2
Ahmedabad,18-04-2018,43,28,34.5,40.5,27.5,33.1,10.5,25.2,0,14.8,322.1,1009.2,313.2
Ahmedabad,19-04-2018,44,28.9,35.5,44,28.4,33.9,9.4,22.5,0,22.3,279.8,1006.2,316.5
Ahmedabad,20-04-2018,42,27,34.2,40.4,28.2,34.4,15.3,35.9,0,22.3,275.8,1005.9,315.9
Ahmedabad,21-04-2018,39,26,31.8,36.4,26,30.7,11.3,33.1,0,16.6,295.9,1007.9,323.1
Ahmedabad,22-04-2018,41,23,32.4,38.4,23,30.9,8.1,24.7,0,11.2,334.4,1008.2,323.9
Ahmedabad,23-04-2018,43,22,33.5,39.2,22,31.4,2.6,15.7,0,14.8,28.6,1008.4,337.3
Ahmedabad,24-04-2018,43,22,32.6,39.2,22,30.8,4.1,19.4,0,13,302.7,1008.1,331
Ahmedabad,25-04-2018,43,25,33.3,40,25,31.8,8.2,23.4,0,18.4,290.8,1006.8,329.6
Ahmedabad,26-04-2018,43,24,33.3,42.7,24,33.3,13.8,33.5,0,18.4,263.1,1006,327.5
Ahmedabad,27-04-2018,44,28,34.8,46.1,29.8,37.3,19.6,44.1,0,16.6,252.5,1006.8,322.6
Ahmedabad,28-04-2018,45,29,36,46.5,30.6,37.8,17.8,37.9,0,18.4,261.6,1006.8,319
Ahmedabad,29-04-2018,46,27,35.1,46,28.5,36.8,17.8,41,0,22.3,247.8,1005.8,325.7
Ahmedabad,30-04-2018,46,28,35.4,46,28.6,37.1,17.9,38.6,0,24.1,240.8,1004.4,306.4
Ahmedabad,01-05-2018,45,27,35.6,45,28.8,37.5,18.2,41.9,0,20.5,256.3,1005.5,315.8
Ahmedabad,02-05-2018,46,27,34.7,46,27.8,37.2,19,45.3,0,18.4,236.5,1005.4,333.5
Ahmedabad,03-05-2018,42,25,33.9,43.9,25,36.1,18.5,43.3,0,18.4,208.7,1005.4,324.9
Ahmedabad,04-05-2018,42,29,34.7,47.3,34.5,39.9,22.5,53.6,0,14.8,200.1,1005.9,320.7
Ahmedabad,05-05-2018,45,29,36,45,29.8,38.4,18.9,41.2,0,18.4,242.5,1006.5,303.5
Ahmedabad,06-05-2018,44,28.6,35.8,44,29.9,36.8,16.7,36.5,0,16.6,260.1,1007,330.9
Ahmedabad,07-05-2018,43,27.8,34.7,42.2,29.2,35.6,16.1,37.9,0,20,258.7,1006.7,334.4
Ahmedabad,08-05-2018,42,28,34.1,43.9,27.5,36.4,18.9,44.2,0,14.8,259.8,1006.1,319.7
Ahmedabad,09-05-2018,44,29,35.6,44.2,31.5,37.4,17.9,38.8,0,13,291.2,1006.8,310.3
Ahmedabad,10-05-2018,46,29,36.9,46,30.4,37.5,15.6,31.7,0,11.2,292.6,1007.3,312.3
Ahmedabad,11-05-2018,47,31,37.7,47,32.6,39.4,17.6,33.7,0,16.6,261.6,1006.1,315.1
Ahmedabad,12-05-2018,44,28.8,35.8,44,30.3,36.5,16.1,35.4,0,19.9,259.3,1006.1,331.2
Ahmedabad,13-05-2018,45,29.4,36.4,46.1,32.3,38.9,19,40.9,0,14.8,258.6,1005.6,326.2
Ahmedabad,14-05-2018,43,30,35.9,47.6,33.6,39.7,20.8,43.8,0,20.2,250.6,1005.7,295.5
Ahmedabad,15-05-2018,45,30.6,36.7,45,31.8,38.3,18,35.9,0,24.1,266.5,1004.9,285.3
Ahmedabad,16-05-2018,46,29,37.2,46.4,32.7,39.8,18.9,39.2,0,14.5,271.4,1004.1,290.2
Ahmedabad,17-05-2018,47,30,38.1,47,34.1,40.3,18.2,36.2,0,14.8,281.7,1003.4,310.8
Ahmedabad,18-05-2018,46,30.8,37.2,46,33.5,39.6,18.6,36.9,0,25.9,249.6,1003.3,308.4
Ahmedabad,19-05-2018,44,29,36,45.9,30.6,38.2,18.6,39,0,24.1,251.9,1003.2,291.9
Ahmedabad,20-05-2018,46,30.8,37,50.1,34.5,40.9,20.3,42.4,0,17.6,217.3,1003.2,282.7
Ahmedabad,21-05-2018,46,30.5,36.6,46,32.4,39.3,18.7,40.8,0,20.5,222,1004,319.8
Ahmedabad,22-05-2018,46,29,36.2,47.4,30.8,39.2,20,42.3,0,24.1,217.1,1004.1,332.6
Ahmedabad,23-05-2018,47,30,37.4,47,32.4,38.7,15.2,33.2,0,15.5,248.7,1003.3,295.3
Ahmedabad,24-05-2018,45,29.5,36.6,45,29.1,37.7,15.6,34.3,0,122.4,254.8,1003.3,298.4
Ahmedabad,25-05-2018,44,28.7,35.8,44.2,31.3,37.3,17.6,38.2,0,16.6,274.9,1003.8,333.6
Ahmedabad,26-05-2018,47,30.7,37.4,47,34.9,40.3,19,40.1,0,13,278.9,1002.4,327.8
Ahmedabad,27-05-2018,48,31,38.7,48,34.5,42.3,19.6,38,0,13,273.6,1001.3,321.5
Ahmedabad,28-05-2018,47,30.9,37.7,48.6,35.5,42.5,22,44.1,0,18.4,263.2,1000.2,324.2
Ahmedabad,29-05-2018,45,29.7,35.8,50.9,35.1,42.7,24,53.9,0,22.3,235.7,999.8,326.4
Ahmedabad,30-05-2018,43,30.7,35.3,53.9,35.5,43.4,24.8,56.5,0,20.5,211.2,1000.5,294.7
Ahmedabad,31-05-2018,43,30.8,35.8,52.4,37.7,44.2,24.9,55.5,0,14.8,202.1,1002,308.7
Ahmedabad,01-06-2018,42,31,36.1,52.6,37.7,44,24.5,53.1,0,16.6,212.4,1003.4,297.7
Ahmedabad,02-06-2018,44,31.6,37.1,49.8,37.5,44,23.7,49.1,0,16.6,235.6,1003.9,293.5
Ahmedabad,03-06-2018,43,20.8,36,51,20.8,41.6,22.6,48.6,0,25.9,250.5,1003.3,312.3
Ahmedabad,04-06-2018,44,30,36.6,48.6,36.2,42.3,22.8,47.9,0,16.6,260,1001.7,303.4
Ahmedabad,05-06-2018,45,30.6,37.2,49.1,37.5,43.6,23.5,48.4,0,18.4,263.7,1002.3,298.3
Ahmedabad,06-06-2018,44,32,37.9,49.7,39.2,43.3,22.2,43.2,0,24.1,275.3,1003.6,289
Ahmedabad,07-06-2018,45,30.6,36.6,48.4,36.1,42.6,23.2,49,0,22.3,261.7,1001.5,306.3
Ahmedabad,08-06-2018,44,30.6,35.7,51.3,36.3,42.8,24.2,53.6,0,22.3,250.6,998.4,287.9
Ahmedabad,09-06-2018,42,31.7,36,50.3,37.8,44.3,24.7,53.6,0,22.3,228.9,996.5,201.7
Ahmedabad,10-06-2018,42,30.5,36,50.8,36.4,44.5,24.9,54.1,0,22.3,221.9,997.5,256.4
Ahmedabad,11-06-2018,42,31.9,36.2,51.1,37.9,44.4,24.7,53,0,25.9,247.8,998.6,289.6
